SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
惊雷斩npc		238		0	\spr\Ui\技能图标\icon_sk_tw_11.spr		\sound\skill\sound_k003.wav		0	0	0	0	0	72	0	0	0	1	1	73	-1	1	1	9	0	1	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	20	-2	0	80	0	0		0					0	0	0	-1	1	\script\skill\npc\惊雷斩.lua	physicsenhance_p		lightingdamage_v		skill_cost_v																																					天王中级武功，攻击时带有闪电伤害。
怒雷指npc		239		0	\spr\Ui\技能图标\icon_sk_wa_01.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	0	0	5	1	24	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\怒雷指.lua	lightingdamage_v		skill_cost_v																																							武当入门武功，用指风攻击单个敌人。
霹雳弹npc		240		0	\spr\Ui\技能图标\icon_sk_tm_01.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	320	0	0	0	3	1	35	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\霹雳弹.lua	firedamage_v		skill_cost_v																																							唐门入门武功，用小号的火器霹雳弹炸伤敌人。
飘雪穿云npc		241		0	\spr\Ui\技能图标\icon_sk_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\sound_k006.wav	0	0	0	0	0	180	15	0	0	2	1	68	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0	间搁	5	0				0	0	0	-1	1	\script\skill\npc\飘雪穿云.lua	physicsdamage_v		colddamage_v		skill_cost_v																																					峨嵋入门武功，攻击单个敌人并造成冰系伤害。
斩龙诀npc		242		0	\spr\Ui\技能图标\icon_sk_tw_01.spr		\sound\skill\sound_k001.wav	0	0	0	0	0	0	72	0	0	0	1	1	74	-1	1	1	9	0	1	0		0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	-2	0	80	0	0		0					0	0	0	-1	1	\script\skill\npc\斩龙决.lua	physicsenhance_p		firedamage_v		skill_cost_v																																					天王入门武功，攻击时带有少量火系伤害。
四象同归子		243		0	\spr\Ui\技能图标\icon_sk_em_11.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k007.wav	0	0	0	2	0	400	0	1	8	2	3	1	-1	4	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	1	0	0	20	0	90	0				0	0	0	2	1	\script\skill\emei.lua	physicsdamage_v	sixiang_tonggui	colddamage_v	sixiang_tonggui		sixiang_tonggui	skill_attackradius	sixiang_tonggui	skill_cost_v	sixiang_tonggui	seriesdamage_p	sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		sixiang_tonggui		峨嵋进阶武功，对附近小范围内的敌人造成冰系伤害。
摩诃无量npc		244		0	\spr\Ui\技能图标\icon_sk_sl_41.spr		\sound\skill\摩诃无量.wav		0	0	0	2	0	400	5	0	0	1	1	102	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\达摩渡江.lua	physicsdamage_v		skill_cost_v																																							少林最高绝学，以深厚内力激发战意化为幻影，杀伤直线上所有敌人。
玄一无象npc		245		0	\spr\Ui\技能图标\icon_sk_wa_32.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	400	0	0	0	5	1	27	-1	1	1	11	0	0	5		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\npc\玄一无象.lua	lightingdamage_v		skill_cost_v																																							武当高级武功，用剑气对单个敌人造成伤害，防不胜防。
不灭不绝npc		246		0	\spr\Ui\技能图标\icon_sk_em_31.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	0	2	0	600	15	0	20	2	1	103	-1	1	1	10	0	1	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	1	0	0	0				0	0	0	-1	1	\script\skill\emei.lua	physicsenhance_p		deadlystrike_p		colddamage_v		skill_cost_v																																			峨嵋高级武功，对单个敌人有双倍伤害力的几率并造成冰系伤害。
弹指烈焰npc		247		0	\spr\Ui\技能图标\icon_sk_tr_31.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	2	0	400	0	0	0	4	1	104	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\npc\弹指烈焰.lua	firedamage_v		skill_cost_v																																							天忍的高级武功，以深厚的阳性内力辅助火药发出毁灭性的火焰。
天罗地网npc		248		0	\spr\Ui\技能图标\icon_sk_tm_43.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	2	0	400	0	0	0	3	1	105	-1	1	1	11	-1	0	10		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	227	10	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\小李飞刀.lua	physicsdamage_v		skill_cost_v																																							唐门独门奇技，短时间内暗器攻击增加冰伤害。
小李飞刀	内功系攻击	249	302	0	\spr\Ui\技能图标\icon_sk_小李飞刀.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	350	0	0	0	3	6	106	-1	1	1	11	1	0	0		0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	101	1	38	0	0		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	xiaoli_feidao	deadlystrike_p	xiaoli_feidao	addskilldamage1	xiaoli_feidao	skill_cost_v	xiaoli_feidao	poisondamage_v	xiaoli_feidao	seriesdamage_p	xiaoli_feidao	skill_dohurt	xiaoli_feidao	addskilldamage2	xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		唐门偷学绝技，小李飞刀，例无虚发。必须装备飞刀。
小李飞刀子		250		0	\spr\Ui\技能图标\icon_sk_小李飞刀.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	400	0	0	0	3	1	107	-1	1	1	11	0	0	5		1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	101	1	0	0	0		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	xiaoli_feidao	deadlystrike_p	xiaoli_feidao	addskilldamage2	xiaoli_feidao	skill_cost_v	xiaoli_feidao	poisondamage_v	xiaoli_feidao	seriesdamage_p	xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		xiaoli_feidao		唐门偷学绝技，小李飞刀，例无虚发。
烟花		251		0			0	0	0	0	0	0	0	800	0	0	0	0	6	108	-1	1	1	0	0	0	0		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										一个难看的烟花。
佛法无边		252	9999	3	\spr\Ui\技能图标\icon_em_252_fofa-wubian.spr		0	0	0	0	0	3	0	0	0	0	0	2	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\emei.lua	addcoldmagic_v	fofa_wubian	addcolddamage_v	fofa_wubian	attackspeed_v	fofa_wubian	castspeed_v	fofa_wubian	coldenhance_p	fofa_wubian	lifemax_yan_p	fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		fofa_wubian		峨嵋高级内功招式，使用之后可以延长敌人的动作迟缓时间。
驭毒蚀骨		253	11	3	\spr\Ui\技能图标\icon_tm_253_yudu-shigu.spr		0	0	0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmeng\yudu-shigu.lua	poisonenhance_p																																									唐门高级施毒技巧，使用之后可以缩短中毒的时间间隔。
三昧真火		254	11	3	\spr\Ui\技能图标\icon_tr_254_zhiyan.spr		0	0	0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren\sanmei-zhenhuo.lua	fireenhance_p																																									天忍高阶心法，使用之后可以增加战斗中的火伤害上限。
狮子又吼		255		0	\spr\Ui\技能图标\icon_sk_em_41.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	0	2	0	400	0	0	0	2	7	4	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	0	0	0	0				0	0	0	-1	1	\script\skill\saolin\狮子吼.lua	physicsdamage_v		colddamage_v		skill_cost_v																																					峨嵋绝顶武功，对大范围的敌人造成伤害。
长命丸		256		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\changming-wan.lua	lifemax_v																																									5分钟之内，生命上限增加500点。
加跑丸		257		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jiapao-wan.lua	fastwalkrun_p																																									5分钟之内，移动速度加快20%。
大力丸		258		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\dali-wan.lua	addphysicsdamage_v																																									5分钟之内，物理攻击增加100点。
高闪丸		259		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\gaoshan-wan.lua	adddefense_v																																									5分钟之内，闪避率提高500点。
高中丸		260		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\gaozhong-wan.lua	attackratingenhance_v																																									5分钟之内，命中率提高500点。
飞速丸		261		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\feisu-wan.lua	attackspeed_v																																									5分钟之内，攻击速度增加50点。
冰防丸		262		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\bingfang-wan.lua	coldres_p																																									5分钟之内，冰抗性增加50%。
雷防丸		263		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\leifang-wan.lua	lightingres_p																																									5分钟之内，电抗性增加50%。
火防丸		264		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\huofang-wan.lua	fireres_p																																									5分钟之内，火抗性增加50%。
毒防丸		265		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\dufang-wan.lua	poisonres_p																																									5分钟之内，毒抗性增加50%。
NPC风卷残雪		266		0	\spr\Ui\技能图标\icon_sk_cy_11.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\sound_k007.wav	0	0	0	2	0	360	15	2	1	2	1	7	-1	4	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	1	0	0	0	0	0	0				0	0	0	-1	1	\script\skill\chuiyang\风卷残雪.lua	colddamage_v		skill_cost_v																																							翠烟进阶武功，对一条直线上的敌人造成冰系伤害。
三环套月	外功系攻击	267	901	0	\spr\Ui\技能图标\icon_sk_wa_32.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	90	5	2	6	5	1	110	-1	3	1	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	0	1	20	0	0		0					0	0	0	4	1	\script\skill\wudang.lua	physicsenhance_p	sanhuan_taoyue	attackrating_p	sanhuan_taoyue		sanhuan_taoyue	deadlystrike_p	sanhuan_taoyue	stun_p	sanhuan_taoyue	lightingdamage_v	sanhuan_taoyue	addskilldamage1	sanhuan_taoyue	missle_speed_v	sanhuan_taoyue	skill_attackradius	sanhuan_taoyue	skill_cost_v	sanhuan_taoyue	missle_lifetime_v	sanhuan_taoyue	seriesdamage_p	sanhuan_taoyue	addskilldamage2	sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		武当太极剑法中的高级招式，能够快速发出三剑，将敌人缠住。
三环套月伤害		268		0	\spr\Ui\技能图标\icon_sk_wa_33.spr		0	0	0	0	0	0	0	75	0	0	0	0	1	110	-1	1	1	9	0	1	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	-2	0	20	0	0		0					0	0	0	4	1	\script\skill\wudang.lua	physicsenhance_p	sanhuan_taoyue	attackrating_p	sanhuan_taoyue		sanhuan_taoyue	deadlystrike_p	sanhuan_taoyue	stun_p	sanhuan_taoyue	lightingdamage_v	sanhuan_taoyue	addskilldamage2	sanhuan_taoyue	missle_speed_v	sanhuan_taoyue	skill_attackradius	sanhuan_taoyue	skill_cost_v	sanhuan_taoyue	missle_lifetime_v	sanhuan_taoyue	seriesdamage_p	sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		sanhuan_taoyue		普通攻击。
冰心倩影	主动属性回复	269	600	0	\spr\Ui\技能图标\icon_sk_cy_23.spr	\spr\skill\翠烟\mag_cy_11_补血术.spr		\sound\skill\sound_k006.wav	0	0	0	2	0	0	0	0	0	2	6	111	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua	lifereplenish_v	bingxin_qianying	skill_cost_v	bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		bingxin_qianying		翠烟初级医疗内功心法，一次性为自身回复大量生命。
踏雪无痕	主动战斗辅助	270		0	\spr\Ui\技能图标\icon_sk_cy_33.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			33	3	0	2	0	0	0	0	0	2	6	112	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua		taxue_wuhen	skill_cost_v	taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		taxue_wuhen		翠烟高级轻功心法，能够加快自身的移动速度。
龙爪虎抓	外功系攻击	271	202	1	\spr\Ui\技能图标\icon_sk_sl_31.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	90	2	1	5	1	12	272	-1	2	0	10	0	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50	20	-1	1	60	0	10		0					0	0	0	0	1	\script\skill\shaolin.lua	physicsenhance_p	longzhao_huzhua	ignoredefense_p	longzhao_huzhua	skill_cost_v	longzhao_huzhua	stun_p	longzhao_huzhua	deadlystrike_p	longzhao_huzhua	addskilldamage1	longzhao_huzhua	missle_speed_v	longzhao_huzhua	skill_attackradius	longzhao_huzhua	skill_cost_v	longzhao_huzhua	missle_lifetime_v	longzhao_huzhua	seriesdamage_p	longzhao_huzhua	addskilldamage2	longzhao_huzhua	colddamage_v	longzhao_huzhua	addskilldamage3	longzhao_huzhua	addskilldamage4	longzhao_huzhua	addskilldamage5	longzhao_huzhua	addskilldamage6	longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		少林龙爪手的高级招式，具有很大的杀伤力。
龙爪虎抓伤害		272		0	\spr\Ui\技能图标\icon_sk_sl_31.spr		0	0	0	0	0	0	0	75	0	0	0	0	1	113	-1	1	1	9	0	1	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	20	-2	0	60	0	0		0					0	0	0	0	0	\script\skill\shaolin.lua	physicsenhance_p	longzhao_huzhua	ignoredefense_p	longzhao_huzhua	skill_cost_v	longzhao_huzhua	stun_p	longzhao_huzhua	deadlystrike_p	longzhao_huzhua	addskilldamage3	longzhao_huzhua	missle_speed_v	longzhao_huzhua	skill_attackradius	longzhao_huzhua	skill_cost_v	longzhao_huzhua	missle_lifetime_v	longzhao_huzhua	seriesdamage_p	longzhao_huzhua	colddamage_v	longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		longzhao_huzhua		普通攻击。
如来千叶	主动战斗辅助	273	9999	2	\spr\Ui\技能图标\icon_sk_tw_33.spr	\spr\skill\补充\born01.spr			53	3	0	2	1	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	addphysicsdamage_p	rulai_qianye	lifemax_p	rulai_qianye	addcolddamage_v	rulai_qianye	deadlystrikeenhance_p	rulai_qianye	attackspeed_v	rulai_qianye	skill_cost_v	rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		rulai_qianye		少林派高级内功心法，可以全面提升战斗能力。
降龙掌	被动战斗辅助	274	704	3	\spr\Ui\技能图标\icon_sk_gb_32.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	lifemax_p	xianglong_zhang	manamax_p	xianglong_zhang	addfiremagic_v	xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		xianglong_zhang		丐帮镇帮掌法，将生命转化为内力，发出至刚至阳的内力攻击。
霜傲昆仑	被动攻击辅助	275	9999	3	\spr\Ui\技能图标\icon_sk_wa_02.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	attackspeed_v	shuangao_kunlun	deadlystrikeenhance_p	shuangao_kunlun	castspeed_v	shuangao_kunlun	addlightingmagic_v	shuangao_kunlun	addlightingdamage_v	shuangao_kunlun	lifemax_yan_p	shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		shuangao_kunlun		昆仑镇派武功，可提升昆仑武功的杀伤力。
岁月无情	主动防御辅助	276		2	\spr\Ui\技能图标\icon_sk_kl_43.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			8	3	0	2	0	480	0	0	0	3	6	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	slowmissle_b		skill_cost_v																																							昆仑初级符咒，可以降低他人气功波的飞行速度。
滑不溜手	主动战斗辅助	277	700	0	\spr\Ui\技能图标\icon_sk_gb_33.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			57	3	0	2	0	0	0	0	0	4	6	114	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\gaibang.lua	fastwalkrun_p	huabu_liushou	skill_cost_v	huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		huabu_liushou		丐帮特有绝技，可以延长自身的跑步时间，增加跑步速度。
风云降	主动攻击辅助	278	12	1	\spr\Ui\技能图标\轻功.spr				0	0	0	1	1	400	5	0	0	1	9	279	-1	1	0	13	0	0	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\tianwang\fengyun-jiang.lua	skill_cost_v		addphysicsdamage_p																																							飞身跃起，落地时攻击力迅速提升。
